person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_loan_status,default_probability
24,53000,RENT,7.0,MEDICAL,C,12000,12.53,0,0.23,Y,4,0,0.11710802794597194
23,54000,RENT,7.0,PERSONAL,C,12000,10.99,0,0.22,Y,3,0,0.13054274123261092
22,54000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.22,N,2,0,0.08414985624557574
25,34000,MORTGAGE,2.0,MEDICAL,D,6000,15.7,1,0.18,Y,3,1,0.8940768143784186
22,54000,RENT,6.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.22,N,4,0,0.05119648346550242
24,54000,RENT,6.0,EDUCATION,A,12000,8.49,0,0.22,N,4,0,0.05157314811560056
23,54000,RENT,8.0,VENTURE,B,12000,11.36,0,0.22,N,2,0,0.046851555327791644
22,48400,RENT,6.0,VENTURE,C,12000,14.65,1,0.25,Y,3,0,0.1801041720235202
25,34000,MORTGAGE,0.0,MEDICAL,C,10000,12.87,0,0.29,Y,4,0,0.20209964943795036
25,54996,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.22,N,2,0,0.10058118509564826
24,34000,MORTGAGE,0.0,MEDICAL,B,10000,12.18,0,0.29,N,4,0,0.1657057713885467
26,54996,RENT,2.0,PERSONAL,A,12000,7.88,0,0.22,N,4,0,0.051687934584406695
23,34000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,19000,11.48,0,0.56,N,4,0,0.2506369798436668
22,54996,RENT,6.0,VENTURE,A,12000,8.32,0,0.22,N,4,0,0.03051375868990778
26,55000,RENT,10.0,PERSONAL,B,12000,12.42,0,0.22,N,3,0,0.08105904214420072
24,34000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,6000,14.11,0,0.18,N,4,0,0.456724050255819
25,34000,MORTGAGE,1.0,EDUCATION,B,10000,11.26,0,0.29,N,3,0,0.13498987677681742
25,55000,RENT,9.0,EDUCATION,B,12000,10.65,0,0.22,N,3,0,0.07256098066503253
22,34000,MORTGAGE,6.0,EDUCATION,A,5000,9.63,0,0.15,N,3,0,0.08805484959792077
21,55000,RENT,5.0,VENTURE,B,12000,10.62,0,0.22,N,2,0,0.04516802084540381
25,34000,MORTGAGE,1.0,EDUCATION,C,7000,11.28,0,0.21,N,2,0,0.15968251813782072
25,49000,RENT,1.0,DEBTCONSOLIDATION,D,12000,13.49,1,0.24,N,2,1,0.8410093390597525
24,34000,OWN,8.0,VENTURE,C,10000,10.99,0,0.29,Y,3,0,0.08310329926594746
22,55008,RENT,6.0,EDUCATION,C,12000,13.79,0,0.22,N,2,0,0.10374633713278554
24,55032,RENT,8.0,EDUCATION,A,12000,9.63,0,0.22,N,2,0,0.05518146051379595
21,34056,OWN,6.0,PERSONAL,B,1500,10.65,0,0.04,N,3,0,0.05855833575854828
22,55555,RENT,7.0,EDUCATION,E,12000,10.99,0,0.22,N,4,0,0.29608207316014623
22,56000,RENT,1.0,EDUCATION,A,12000,6.91,0,0.21,N,2,0,0.05458613454125841
23,34174,MORTGAGE,8.0,PERSONAL,C,9000,13.47,0,0.26,N,4,0,0.18685697462722206
21,56000,RENT,5.0,VENTURE,B,12000,10.75,0,0.21,N,4,0,0.0473513016875088
24,56000,RENT,8.0,VENTURE,B,12000,11.49,0,0.21,N,2,0,0.05649153014993951
23,56000,RENT,2.0,PERSONAL,B,12000,10.75,0,0.21,N,3,0,0.07955193885239066
24,56000,RENT,4.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.21,N,3,0,0.06419885643366317
24,56000,RENT,0.0,VENTURE,C,12000,14.26,0,0.21,Y,2,0,0.13847600541104998
25,50100,RENT,1.0,PERSONAL,D,12000,14.74,1,0.24,Y,2,1,0.8257072008139533
22,56755,RENT,5.0,EDUCATION,B,12000,10.99,0,0.21,N,2,0,0.07165770181427968
23,57000,RENT,0.0,EDUCATION,C,12000,10.99,0,0.21,N,4,0,0.10153561274909567
26,57000,RENT,0.0,MEDICAL,B,12000,10.99,0,0.21,N,4,0,0.08256817181330905
23,34348,MORTGAGE,7.0,EDUCATION,A,5000,7.9,0,0.15,N,3,0,0.0761508348399095
23,51000,RENT,3.0,DEBTCONSOLIDATION,E,12000,17.99,1,0.24,Y,4,1,0.8091481140456175
21,57000,RENT,5.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.21,N,4,0,0.05208486418915393
24,51000,RENT,3.0,PERSONAL,A,12000,7.88,1,0.24,N,3,0,0.054526358545717225
22,57000,RENT,6.0,EDUCATION,C,12000,13.11,0,0.21,N,2,0,0.09919992538665114
23,57000,RENT,4.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.21,N,2,0,0.05165631869556634
23,57720,RENT,8.0,DEBTCONSOLIDATION,C,12000,12.87,0,0.21,Y,3,0,0.12020149803689245
25,51780,RENT,8.0,MEDICAL,C,12000,13.47,1,0.23,N,3,0,0.11395882527184073
23,51840,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.23,Y,3,1,0.9665007716177757
21,34500,MORTGAGE,3.0,EDUCATION,A,6400,7.51,0,0.19,N,2,0,0.09512667975236475
26,58000,RENT,5.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.21,N,3,0,0.07525041322871599
22,58000,RENT,6.0,VENTURE,B,12000,11.49,0,0.21,N,4,0,0.047269613524947005
24,58000,RENT,6.0,EDUCATION,C,12000,13.11,0,0.21,N,2,0,0.09946357913992604
24,52260,RENT,6.0,MEDICAL,B,12000,9.99,1,0.23,N,4,0,0.07747736930664101
26,34515,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5400,7.68,0,0.16,N,4,0,0.09051627621789284
22,59000,RENT,6.0,PERSONAL,B,12000,10.37,0,0.2,N,3,0,0.08269887900071937
23,34560,MORTGAGE,1.0,MEDICAL,B,10000,10.59,0,0.29,N,2,0,0.1284458321440629
24,52000,RENT,8.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.06,N,4,0,0.08602195842551398
24,52000,RENT,3.0,MEDICAL,A,3000,10.99,0,0.06,N,2,0,0.059446625285402274
23,52800,RENT,6.0,MEDICAL,B,3000,10.99,0,0.06,N,4,0,0.08321833453088429
23,34600,MORTGAGE,5.0,EDUCATION,B,6800,12.69,0,0.2,N,4,0,0.14322511123394727
24,34600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.12,N,2,0,0.10295661131774902
25,53000,RENT,6.0,MEDICAL,C,3000,13.99,0,0.06,Y,2,0,0.11389206028302222
21,53000,RENT,3.0,EDUCATION,D,3000,10.99,0,0.06,N,4,0,0.2705081000692629
23,34662,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3000,10.75,1,0.09,N,4,0,0.284243184951146
22,54000,RENT,2.0,MEDICAL,A,3000,10.99,0,0.06,N,4,0,0.060327730025229655
22,34800,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1500,13.49,0,0.04,Y,3,0,0.18660619326166686
25,54000,RENT,1.0,VENTURE,A,3000,9.32,0,0.06,N,3,0,0.033350729885679865
26,34800,MORTGAGE,4.0,MEDICAL,B,5975,11.49,0,0.17,N,4,0,0.15227774105860994
25,34800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5125,6.99,1,0.15,N,2,0,0.13660267659280237
23,55000,RENT,2.0,EDUCATION,A,3000,6.99,0,0.05,N,2,0,0.05215460606943558
22,55000,RENT,6.0,PERSONAL,C,3000,12.68,0,0.05,Y,4,0,0.10598260599127318
25,49000,RENT,2.0,VENTURE,C,3000,12.68,1,0.06,Y,3,0,0.1248422750055823
22,49000,RENT,7.0,DEBTCONSOLIDATION,C,3000,12.23,1,0.06,Y,2,0,0.12755538570609798
26,55000,RENT,1.0,DEBTCONSOLIDATION,C,3000,10.99,0,0.05,N,2,0,0.11938738392373337
23,55000,RENT,2.0,VENTURE,B,3000,9.88,0,0.05,N,2,0,0.042167100226444126
25,55000,RENT,0.0,MEDICAL,A,3000,6.39,0,0.05,N,4,0,0.05323632853412363
22,55500,RENT,6.0,MEDICAL,B,3000,10.59,0,0.05,N,3,0,0.08000213651586127
22,34900,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,9.99,0,0.11,N,2,0,0.11169826548275935
25,56000,RENT,2.0,PERSONAL,B,3000,12.69,0,0.05,N,3,0,0.09561476547631859
24,50000,RENT,3.0,MEDICAL,C,3000,10.99,1,0.06,N,2,0,0.11427297017973247
22,34977,MORTGAGE,5.0,PERSONAL,D,13000,16.0,0,0.37,N,2,0,0.2900427878143756
25,34980,MORTGAGE,1.0,VENTURE,B,6000,11.48,0,0.17,N,2,0,0.06501066511206839
25,50160,RENT,0.0,DEBTCONSOLIDATION,D,3000,14.42,1,0.06,N,2,1,0.9272842338994566
23,34992,MORTGAGE,4.0,EDUCATION,F,22550,15.96,0,0.64,Y,3,0,0.42265286914192673
21,57000,RENT,3.0,PERSONAL,A,3000,5.42,0,0.05,N,3,0,0.05434018020701866
24,35000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000,11.71,0,0.23,N,2,0,0.12525119302654042
24,57000,RENT,1.0,MEDICAL,A,3000,7.88,0,0.05,N,3,0,0.057594365985005364
23,35000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.34,N,2,0,0.11473646618110549
22,58000,RENT,6.0,EDUCATION,B,3000,11.83,0,0.05,N,2,0,0.08511890416865953
23,58500,RENT,2.0,DEBTCONSOLIDATION,B,3000,9.88,0,0.05,N,2,0,0.07852903969170805
23,59000,RENT,5.0,DEBTCONSOLIDATION,A,3000,7.14,0,0.05,N,2,0,0.05593187776859285
23,59300,RENT,1.0,MEDICAL,A,3000,9.63,0,0.05,N,3,0,0.05340816688549032
21,35000,OWN,5.0,VENTURE,B,10000,10.99,0,0.29,N,4,0,0.025488587092051672
23,35000,OWN,7.0,MEDICAL,B,5000,11.71,0,0.14,N,4,0,0.039043940697357865
25,60000,RENT,5.0,EDUCATION,D,3000,17.58,0,0.05,Y,2,0,0.2901638446239296
26,60000,RENT,5.0,VENTURE,C,3000,15.62,0,0.05,N,2,0,0.22496866622251052
26,35000,OWN,3.0,HOMEIMPROVEMENT,A,4800,6.03,0,0.14,N,2,0,0.05672835878016912
24,35000,MORTGAGE,3.0,MEDICAL,C,15000,14.27,0,0.43,N,2,0,0.2591846724800909
26,60000,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.0,0,0.05,N,3,0,0.07249414332463369
23,60000,RENT,1.0,DEBTCONSOLIDATION,A,3000,7.51,0,0.05,N,2,0,0.04742595301772759
23,60000,RENT,1.0,MEDICAL,B,3000,10.25,0,0.05,N,4,0,0.06892796136206318
21,35000,MORTGAGE,5.0,PERSONAL,B,6900,12.42,0,0.2,N,3,0,0.09449539996686294
23,35000,OWN,2.0,VENTURE,B,14000,10.99,0,0.4,N,3,0,0.047520895711179054
22,60000,RENT,2.0,PERSONAL,B,3000,11.89,0,0.05,N,4,0,0.07575435678557886
26,60996,RENT,6.0,HOMEIMPROVEMENT,C,3000,12.22,0,0.05,Y,4,0,0.13026525193306535
24,35000,MORTGAGE,6.0,MEDICAL,B,8575,10.65,0,0.24,N,4,0,0.09075336566749974
22,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9500,6.03,0,0.27,N,3,0,0.06741494048865689
24,55160,RENT,0.0,EDUCATION,A,3000,8.9,1,0.05,N,3,0,0.05823962283067104
23,61200,RENT,7.0,PERSONAL,B,3000,12.42,0,0.05,N,2,0,0.09011000202205398
21,35000,OWN,3.0,EDUCATION,C,5000,14.27,0,0.14,Y,3,0,0.05362445482822165
25,35000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7000,10.99,0,0.2,N,2,0,0.07247133031868978
24,62000,RENT,7.0,EDUCATION,B,3000,9.99,0,0.05,N,2,0,0.06669933643884124
23,56500,RENT,7.0,DEBTCONSOLIDATION,D,3000,14.84,1,0.05,Y,3,1,0.8645312786406555
23,57000,RENT,6.0,HOMEIMPROVEMENT,D,3000,14.59,1,0.05,N,2,0,0.48937476424642434
24,35000,OWN,1.0,HOMEIMPROVEMENT,D,7000,16.29,0,0.2,Y,4,0,0.16247147471278328
24,35000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7500,7.9,0,0.21,N,3,0,0.07700567608621688
26,64000,RENT,2.0,MEDICAL,A,3000,10.99,0,0.05,N,4,0,0.05128148994485167
22,58170,RENT,1.0,EDUCATION,A,3000,9.07,1,0.05,N,2,0,0.07008145453669855
23,58800,RENT,7.0,PERSONAL,B,3000,10.36,1,0.05,N,4,0,0.1069259666591453
22,58992,RENT,0.0,MEDICAL,C,3000,12.84,1,0.05,Y,3,0,0.1321860785516036
25,65000,RENT,1.0,HOMEIMPROVEMENT,A,3000,8.49,0,0.05,N,4,0,0.0644250035314191
24,35000,OWN,1.0,MEDICAL,A,10000,7.9,0,0.29,N,4,0,0.03254659055700591
22,65000,RENT,0.0,EDUCATION,A,3000,6.99,0,0.05,N,4,0,0.04354242172181932
22,35000,OWN,1.0,EDUCATION,B,8000,12.69,0,0.23,N,4,0,0.03879897759893403
26,65000,RENT,1.0,VENTURE,A,3000,5.79,0,0.05,N,2,0,0.02389331538420658
23,65004,RENT,4.0,EDUCATION,D,3000,14.84,0,0.05,N,3,0,0.30648981642633033
26,35000,MORTGAGE,10.0,PERSONAL,B,8000,12.69,0,0.23,N,3,0,0.09272886004030337
23,65004,RENT,0.0,VENTURE,C,3000,13.61,0,0.05,Y,3,0,0.09916094902352234
23,66000,RENT,3.0,EDUCATION,A,3000,5.99,0,0.05,N,2,0,0.040659423426442964
25,60000,RENT,3.0,MEDICAL,C,3000,13.47,1,0.05,Y,3,0,0.11238590072943828
23,67000,RENT,7.0,MEDICAL,B,3000,10.99,0,0.04,N,2,0,0.06874236472721558
23,35000,MORTGAGE,0.0,VENTURE,B,12000,12.42,0,0.34,N,3,0,0.10475683091444003
21,35000,OWN,5.0,VENTURE,B,8000,9.91,0,0.23,N,3,0,0.02242625994359404
22,35000,MORTGAGE,5.0,MEDICAL,A,5000,7.9,0,0.14,N,3,0,0.06320533380139132
26,67500,RENT,0.0,EDUCATION,B,3000,8.88,0,0.04,N,2,0,0.06632490343432568
26,67500,RENT,1.0,HOMEIMPROVEMENT,A,3000,9.32,0,0.04,N,4,0,0.0704868983827998
21,68000,RENT,3.0,PERSONAL,C,3000,11.78,0,0.04,N,2,0,0.09727485304477808
26,54400,RENT,2.0,MEDICAL,E,3000,19.42,1,0.05,N,2,1,0.8854558871565591
23,70000,RENT,1.0,VENTURE,C,3000,14.27,0,0.04,Y,2,0,0.09971714777977526
22,70000,RENT,2.0,PERSONAL,A,3000,7.29,0,0.04,N,4,0,0.04393545511280923
24,64000,RENT,7.0,DEBTCONSOLIDATION,D,3000,15.21,1,0.05,N,4,1,0.8346359388778885
24,35000,MORTGAGE,7.0,EDUCATION,A,15000,7.49,0,0.43,N,4,0,0.12984974429987897
22,35000,MORTGAGE,2.0,EDUCATION,A,6000,7.49,0,0.17,N,4,0,0.05579157285252659
22,71000,RENT,5.0,MEDICAL,C,3000,14.65,0,0.04,N,4,0,0.1263471945163048
26,71000,RENT,9.0,MEDICAL,B,3000,10.99,0,0.04,N,4,0,0.07015667193858237
26,35000,MORTGAGE,3.0,PERSONAL,B,7200,10.59,0,0.21,N,3,0,0.08597471049036522
23,72000,RENT,8.0,MEDICAL,B,3000,11.99,0,0.04,N,2,0,0.07132137433379378
21,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.43,N,4,0,0.14784762062614654
23,72000,RENT,7.0,PERSONAL,A,3000,7.43,0,0.04,N,2,0,0.0458332297920691
26,72054,RENT,9.0,HOMEIMPROVEMENT,A,3000,7.29,0,0.04,N,2,0,0.07342302147863969
23,73000,RENT,2.0,VENTURE,B,3000,12.18,0,0.04,N,3,0,0.04138052732370173
23,74250,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.99,0,0.04,N,4,0,0.0761924020130756
23,35000,MORTGAGE,7.0,EDUCATION,A,2100,5.42,0,0.06,N,3,0,0.047054157201346036
24,29000,MORTGAGE,1.0,MEDICAL,D,6000,15.62,1,0.21,N,3,1,0.8625661519219726
21,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4800,10.99,0,0.14,N,3,0,0.0881745698742588
22,75000,RENT,4.0,EDUCATION,A,3000,8.9,0,0.04,N,2,0,0.04662336245346416
24,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4800,5.42,0,0.14,N,3,0,0.04728757002761009
23,75000,RENT,2.0,PERSONAL,A,3000,10.99,0,0.04,N,2,0,0.051346753101398114
24,75000,RENT,4.0,HOMEIMPROVEMENT,C,3000,10.99,0,0.04,N,4,0,0.12286716633315868
23,35000,MORTGAGE,4.0,VENTURE,A,3825,7.49,0,0.11,N,4,0,0.018498363993385784
23,77200,RENT,1.0,EDUCATION,B,3000,9.63,0,0.04,N,2,0,0.06469574361820189
25,77500,RENT,3.0,HOMEIMPROVEMENT,A,3000,6.54,0,0.04,N,4,0,0.0700022979508915
25,35000,OWN,2.0,MEDICAL,A,6400,10.99,0,0.18,N,2,0,0.046341657634305984
23,78000,RENT,5.0,VENTURE,D,3000,16.89,0,0.04,N,3,0,0.28369694928425776
22,78000,RENT,7.0,PERSONAL,A,3000,6.99,0,0.04,N,4,0,0.04338091665822238
22,78000,RENT,4.0,VENTURE,E,3000,16.32,0,0.04,N,2,0,0.3290790098739854
22,83000,RENT,4.0,EDUCATION,A,3000,9.63,0,0.04,N,3,0,0.0464367501497122
25,84000,RENT,9.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.04,N,3,0,0.042135900418787814
25,67147,RENT,9.0,MEDICAL,D,3000,16.02,1,0.04,Y,4,1,0.7542109084240315
22,35000,MORTGAGE,7.0,PERSONAL,B,3500,11.49,0,0.1,N,3,0,0.0969026011526937
22,85000,RENT,5.0,EDUCATION,B,3000,10.99,0,0.04,N,2,0,0.06608972102955585
23,85000,RENT,5.0,VENTURE,A,3000,7.49,0,0.04,N,3,0,0.023492315170511056
24,89523,RENT,8.0,PERSONAL,B,3000,10.25,0,0.03,N,3,0,0.07313380796794382
23,35000,OWN,2.0,VENTURE,A,5500,5.42,0,0.16,N,2,0,0.015882350728827405
26,90000,RENT,5.0,MEDICAL,B,3000,10.99,0,0.03,N,4,0,0.0654704817284911
25,35000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,10000,11.99,0,0.29,N,4,0,0.12080391701727039
25,35000,MORTGAGE,6.0,PERSONAL,A,5000,5.99,0,0.14,N,4,0,0.04793358792569677
26,100000,RENT,3.0,DEBTCONSOLIDATION,C,3000,13.57,0,0.03,N,3,0,0.09493427767491212
22,29000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,9000,10.99,1,0.31,N,4,0,0.20128531964088772
24,100000,RENT,0.0,HOMEIMPROVEMENT,B,3000,9.76,0,0.03,N,3,0,0.09245347042795721
26,103000,RENT,4.0,PERSONAL,A,3000,7.88,0,0.03,N,4,0,0.04503204662526792
24,110000,RENT,8.0,VENTURE,A,3000,7.88,0,0.03,N,2,0,0.025093506916519074
21,35000,OWN,5.0,EDUCATION,A,4000,7.29,0,0.11,N,2,0,0.026812023010424357
23,110000,RENT,6.0,EDUCATION,C,3000,14.22,0,0.03,N,3,0,0.0941800225322543
24,115154,RENT,8.0,HOMEIMPROVEMENT,C,3000,14.27,0,0.03,N,2,0,0.11613999126803698
24,120390,RENT,8.0,HOMEIMPROVEMENT,A,3000,5.79,0,0.02,N,4,0,0.06948637818857442
24,35000,MORTGAGE,3.0,VENTURE,A,3600,6.92,0,0.1,N,2,0,0.01871554076191068
26,35000,OWN,1.0,VENTURE,B,5600,11.11,0,0.16,N,4,0,0.01700438841207523
21,35000,OWN,5.0,EDUCATION,C,6500,13.43,0,0.19,N,2,0,0.04734209713267882
24,125000,RENT,3.0,DEBTCONSOLIDATION,C,3000,14.72,0,0.02,Y,3,0,0.11333299629537093
22,35000,MORTGAGE,7.0,VENTURE,A,4000,7.29,0,0.11,N,2,0,0.019302527930819813
26,125000,RENT,10.0,MEDICAL,B,3000,12.21,0,0.02,N,4,0,0.069713001757018
24,35000,MORTGAGE,8.0,VENTURE,B,2000,10.37,0,0.06,N,2,0,0.03392307462786518
24,142000,RENT,3.0,DEBTCONSOLIDATION,A,3000,7.88,0,0.02,N,2,0,0.0463999267780256
25,137400,RENT,4.0,EDUCATION,C,3000,13.06,1,0.02,N,2,0,0.09316339826326123
25,180000,RENT,2.0,VENTURE,B,3000,11.12,0,0.02,N,2,0,0.03961306814668527
25,35000,OWN,3.0,EDUCATION,C,3600,13.43,0,0.1,N,3,0,0.05216408354485505
22,16800,RENT,1.0,EDUCATION,B,3050,9.91,1,0.18,N,3,1,0.8190054272480299
23,24000,RENT,0.0,MEDICAL,A,3050,7.49,0,0.13,N,4,0,0.09218671265393365
23,12000,RENT,2.0,PERSONAL,B,3075,10.37,1,0.26,N,2,1,0.8254191175547677
25,30000,RENT,1.0,EDUCATION,B,3075,10.59,0,0.1,N,2,0,0.1374449949097623
26,35000,MORTGAGE,0.0,MEDICAL,A,8000,5.42,0,0.23,N,2,0,0.08640645457539615
21,35000,MORTGAGE,5.0,MEDICAL,B,1500,9.63,0,0.04,N,4,0,0.09374277156963547
26,44000,RENT,0.0,MEDICAL,B,3075,10.99,0,0.07,N,3,0,0.0842335954247286
25,20000,RENT,0.0,MEDICAL,B,3100,11.71,0,0.15,N,4,0,0.15486453376457332
26,35000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3800,6.54,0,0.11,N,3,0,0.07557342145287073
23,20400,RENT,3.0,PERSONAL,C,3125,12.61,0,0.15,N,3,0,0.1715747399480501
26,35000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.25,0,0.07,N,3,0,0.132117522385267
21,15300,RENT,5.0,HOMEIMPROVEMENT,B,3150,10.99,1,0.21,N,4,1,0.9586326777291948
25,42000,RENT,2.0,EDUCATION,A,3150,5.79,0,0.07,N,4,0,0.05385931232517092
22,35000,MORTGAGE,6.0,EDUCATION,A,8000,5.79,0,0.23,N,4,0,0.06834898301675707
24,35000,OWN,2.0,VENTURE,B,3600,9.99,0,0.1,N,4,0,0.01450643610242806
22,29000,MORTGAGE,6.0,PERSONAL,A,12000,5.42,1,0.41,N,4,0,0.30866193271746684
22,96000,RENT,4.0,EDUCATION,B,3150,6.0,0,0.03,N,2,0,0.05934013602640244
21,28800,RENT,1.0,EDUCATION,A,3175,6.03,0,0.11,N,4,0,0.0953124808074369
24,12000,RENT,0.0,PERSONAL,A,3200,5.99,1,0.27,N,3,1,0.8270515248710217
26,15000,RENT,8.0,MEDICAL,B,3200,12.21,1,0.21,N,2,1,0.8281435312537957
22,15600,RENT,5.0,VENTURE,E,3200,17.93,1,0.21,N,4,1,0.8664515220324874
25,16000,RENT,0.0,DEBTCONSOLIDATION,A,3200,9.32,1,0.2,N,2,1,0.8507189129850791
21,18000,RENT,1.0,PERSONAL,A,3200,8.49,1,0.18,N,3,1,0.8437674963141029
22,35000,MORTGAGE,3.0,MEDICAL,C,3500,10.99,0,0.1,Y,3,0,0.13082002163002066
23,18000,RENT,0.0,HOMEIMPROVEMENT,A,3200,10.99,1,0.18,N,4,1,0.9355091450975485
23,29000,MORTGAGE,7.0,PERSONAL,A,6000,7.88,1,0.21,N,2,0,0.10990777430141796
21,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,13650,7.51,0,0.39,N,4,0,0.13669829615034043
22,18996,RENT,3.0,EDUCATION,D,3200,15.28,1,0.17,Y,3,1,0.6279486429625714
23,20000,RENT,1.0,PERSONAL,A,3200,7.14,0,0.16,N,4,0,0.13217581232400533
23,20000,RENT,0.0,VENTURE,E,3200,16.0,1,0.16,N,2,1,0.9134811064346121
23,20800,RENT,4.0,EDUCATION,D,3200,14.84,0,0.15,N,2,0,0.42854522405219314
23,22000,RENT,2.0,MEDICAL,B,3200,12.69,0,0.15,N,4,0,0.15587077546219227
25,23040,RENT,0.0,DEBTCONSOLIDATION,C,3200,14.79,0,0.14,N,2,0,0.1897171366398163
24,35000,MORTGAGE,2.0,EDUCATION,B,8000,11.86,0,0.23,N,3,0,0.08490855343666066
21,24000,RENT,3.0,DEBTCONSOLIDATION,C,3200,13.57,0,0.13,N,4,0,0.18371879923024464
26,35000,MORTGAGE,10.0,VENTURE,A,6000,7.51,0,0.17,N,4,0,0.024230374133208374
24,25000,RENT,6.0,DEBTCONSOLIDATION,C,3200,13.11,1,0.13,N,4,0,0.17969328904497125
25,27600,RENT,2.0,VENTURE,B,3200,12.21,0,0.12,N,2,0,0.08870496381597429
22,28000,RENT,3.0,EDUCATION,B,3200,10.59,0,0.11,N,2,0,0.1336331985785216
21,30000,RENT,6.0,PERSONAL,A,3200,10.99,0,0.11,N,2,0,0.12580506531197194
25,30000,RENT,0.0,MEDICAL,C,3200,13.99,0,0.11,N,2,0,0.1625188102073207
26,30000,RENT,2.0,DEBTCONSOLIDATION,B,3200,10.99,0,0.11,N,3,0,0.15030416437818314
21,30000,RENT,3.0,MEDICAL,B,3200,11.14,0,0.11,N,3,0,0.152107297443423
25,30000,RENT,2.0,MEDICAL,A,3200,8.0,0,0.11,N,4,0,0.09383587715660421
24,35000,MORTGAGE,2.0,MEDICAL,A,2950,10.99,0,0.08,N,4,0,0.07090646276689208
23,31000,RENT,3.0,EDUCATION,B,3200,11.49,0,0.1,N,4,0,0.14618856037813865
23,31200,RENT,0.0,EDUCATION,C,3200,13.49,0,0.1,Y,4,0,0.1479419196131112
22,31200,RENT,1.0,VENTURE,B,3200,11.99,0,0.1,N,2,0,0.09644788887018471
22,32000,RENT,0.0,PERSONAL,B,3200,10.2,0,0.1,N,3,0,0.15332651420783147
25,33000,RENT,9.0,MEDICAL,A,3200,5.42,0,0.1,N,4,0,0.09425267153524924
24,29000,MORTGAGE,8.0,PERSONAL,B,1450,10.99,1,0.05,N,4,0,0.1374349520443785
25,29004,RENT,0.0,HOMEIMPROVEMENT,D,3200,17.49,1,0.11,Y,2,1,0.9412787008188342
26,35000,MORTGAGE,1.0,VENTURE,A,3000,6.76,0,0.09,N,3,0,0.02159897546240896
21,31000,RENT,5.0,DEBTCONSOLIDATION,B,3200,10.37,1,0.1,N,3,0,0.15281820513257016
22,37440,RENT,1.0,EDUCATION,C,3200,13.04,0,0.09,Y,2,0,0.13040808927988826
26,38400,RENT,7.0,PERSONAL,C,3200,13.49,0,0.08,N,2,0,0.13163821467172057
24,41745,RENT,2.0,PERSONAL,A,3200,9.63,0,0.08,N,3,0,0.05974689502455734
22,42500,RENT,7.0,EDUCATION,A,3200,7.49,0,0.08,N,4,0,0.05643674201370084
26,43200,RENT,5.0,EDUCATION,C,3200,14.35,0,0.07,Y,4,0,0.11548670626904664
24,44000,RENT,1.0,MEDICAL,A,3200,8.0,0,0.07,N,2,0,0.05637202604468593
22,44568,RENT,3.0,PERSONAL,B,3200,10.99,0,0.07,N,4,0,0.08477013933390432
21,45000,RENT,3.0,PERSONAL,A,3200,6.54,0,0.07,N,4,0,0.05563227679093982
22,35000,MORTGAGE,6.0,EDUCATION,C,7500,13.92,0,0.21,N,3,0,0.11500028795517872
23,45240,RENT,4.0,VENTURE,A,3200,7.37,0,0.07,N,3,0,0.02845904570898039
26,29000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11200,11.14,1,0.39,N,4,0,0.3279740946851693
25,42000,RENT,3.0,MEDICAL,D,3200,15.7,1,0.08,Y,2,1,0.7083544013211096
23,49200,RENT,4.0,MEDICAL,C,3200,13.48,0,0.07,Y,3,0,0.11940237149383429
